UniProt_ID	UCSC_ID	Matched ratio
sp|A6NI79|CCD69_HUMAN	uc003ltq.3	100
sp|A6NI86|GG6LA_HUMAN	uc021ssz.1	100
sp|A6NI87|CBY3_HUMAN	uc021yjf.1	100
sp|A6NIH7|U119B_HUMAN	uc001tyz.4	100
sp|A6NIJ9|O6C70_HUMAN	uc010spn.2	100
sp|A6NIK2|LR10B_HUMAN	uc010rlk.2	100
sp|A6NIM6|S15A5_HUMAN	uc021qvs.1	100
sp|A6NIN4|YQ014_HUMAN	uc002gjl.3	100
sp|A6NIR3|AGAP5_HUMAN	uc009xri.3	100
sp|A6NIV6|LRIQ4_HUMAN	uc003fgb.3	100
sp|A6NIX2|WTIP_HUMAN	uc002nvm.3	100
sp|A6NIY4|SPDE5_HUMAN	uc011kfy.2	100
sp|A6NIZ1|RP1BL_HUMAN	uc001suc.3	99
sp|A6NJ08|MB3L5_HUMAN	uc010xjl.2	100
sp|A6NJ46-2|NKX63_HUMAN	uc010lxa.1	100
sp|A6NJ69|IGIP_HUMAN	uc003lfb.1	100
sp|A6NJ78|MET15_HUMAN	uc001msh.2	100
sp|A6NJ78-2|MET15_HUMAN	uc001msg.2	100
sp|A6NJ78-4|MET15_HUMAN	uc001mse.2	100
sp|A6NJB7|PRR19_HUMAN	uc002otj.3	100
sp|A6NJB7-2|PRR19_HUMAN	uc002oth.1	100
sp|A6NJG2|SWAHD_HUMAN	uc010nql.3	100
sp|A6NJG6|ARGFX_HUMAN	uc003eef.3	100
sp|A6NJI1|CK086_HUMAN	uc010rpm.2	100
sp|A6NJI9|LRC72_HUMAN	uc022aaf.1	100
sp|A6NJJ6|CS067_HUMAN	uc031rjr.1	100
sp|A6NJL1|ZSA5B_HUMAN	uc010ygh.2	100
sp|A6NJT0|UNC4_HUMAN	uc011jvw.2	100
sp|A6NJU9|NPIL5_HUMAN	uc010vem.2	100
sp|A6NJV1|CB070_HUMAN	uc010eyn.3	100
sp|A6NJW4|LRR3C_HUMAN	uc021twv.1	100
sp|A6NJW9|CD8BL_HUMAN	uc002srz.3	97
sp|A6NJZ3|O6C65_HUMAN	uc010spl.2	100
sp|A6NJZ7|RIM3C_HUMAN	uc002zuy.4	100
sp|A6NK06|IRG1_HUMAN	uc031qmi.1	100
sp|A6NK44|GLOD5_HUMAN	uc011mmh.2	100
sp|A6NK53|ZN233_HUMAN	uc002oyz.2	100
sp|A6NK58|LIPT2_HUMAN	uc010rrk.2	100
sp|A6NK59|ASB14_HUMAN	uc021wzs.1	99
sp|A6NK59-2|ASB14_HUMAN	uc003dip.1	100
sp|A6NK59-3|ASB14_HUMAN	uc021wzs.1	100
sp|A6NK75|ZNF98_HUMAN	uc002nqt.2	100
sp|A6NK89|RASFA_HUMAN	uc021qdz.1	100
sp|A6NKB5|PCX2_HUMAN	uc001hvl.2	100
sp|A6NKB5-2|PCX2_HUMAN	uc001hvq.1	100
sp|A6NKB5-3|PCX2_HUMAN	uc001hvk.1	100
sp|A6NKC4|FCGRC_HUMAN	uc001eip.3	99
sp|A6NKC9|SH2D7_HUMAN	uc010blb.1	100
sp|A6NKD2|TSPY2_HUMAN	uc004fqr.1	100
sp|A6NKD9|CC85C_HUMAN	uc010avr.3	100
sp|A6NKF2|ARI3C_HUMAN	uc011lon.2	100
sp|A6NKF7|TM88B_HUMAN	uc010nyp.2	100
sp|A6NKF9|GPHRC_HUMAN	uc009wjm.3	100
sp|A6NKG5|RTL1_HUMAN	uc010txj.1	100
sp|A6NKK0|OR5H1_HUMAN	uc011bgt.2	100
sp|A6NKL6|T200C_HUMAN	uc002kmx.1	100
sp|A6NKN8|PC4L1_HUMAN	uc001gad.3	100
sp|A6NKQ9-2|CGB1_HUMAN	uc002plx.3	100
sp|A6NKT7|RGPD3_HUMAN	uc010ywi.1	100
sp|A6NKU9|SPDE3_HUMAN	uc022aij.1	100
sp|A6NKW6|F159B_HUMAN	uc021xzg.1	100
sp|A6NKX1|F223B_HUMAN	uc011mzu.3	100
sp|A6NL08|O6C75_HUMAN	uc010spk.2	100
sp|A6NL26|OR5BL_HUMAN	uc010rki.2	100
sp|A6NL82|F183A_HUMAN	uc009vwo.3	100
sp|A6NL88|SHSA7_HUMAN	uc002qkz.3	100
sp|A6NLC5|CC070_HUMAN	uc003fpd.3	100
sp|A6NLF2|EA3L2_HUMAN	uc021ujk.1	100
sp|A6NLI5|TR64C_HUMAN	uc021qiy.1	97
sp|A6NLJ0|C2C4B_HUMAN	uc021snm.1	100
sp|A6NLP5|TTC36_HUMAN	uc001ptg.1	100
sp|A6NLP5-2|TTC36_HUMAN	uc010ryc.1	100
sp|A6NLU0|RFPLA_HUMAN	uc010yge.2	100
sp|A6NLU5|VTM2B_HUMAN	uc010xrl.1	100
sp|A6NLW8|DUXA_HUMAN	uc002qoa.1	100
sp|A6NLX3|SPDE4_HUMAN	uc010cnz.1	100
sp|A6NM03|O2AG2_HUMAN	uc001meq.1	100
sp|A6NM10|AQ12B_HUMAN	uc002vzu.3	99
sp|A6NM10-2|AQ12B_HUMAN	uc010fzj.3	100
sp|A6NM11|L37A2_HUMAN	uc010wwg.1	100
sp|A6NM28|ZFP92_HUMAN	uc011myo.2	100
sp|A6NM36|LRC30_HUMAN	uc010wzk.2	100
sp|A6NM43|TCPQL_HUMAN	uc002zlp.1	96
sp|A6NM45|CLD24_HUMAN	uc021xva.1	100
sp|A6NM66|CU054_HUMAN	uc002yra.4	100
sp|A6NM76|O6C76_HUMAN	uc010spm.2	100
sp|A6NMA1|TR5OS_HUMAN	uc004epn.3	100
sp|A6NMB9|FIGL2_HUMAN	uc001rzc.3	100
sp|A6NMC2|PRA24_HUMAN	uc001auy.2	99
sp|A6NMD0|IFM10_HUMAN	uc021qbs.2	100
sp|A6NMK7|CPS4L_HUMAN	uc010dfk.1	100
sp|A6NMK8|F196B_HUMAN	uc003mag.2	100
sp|A6NML5|TM212_HUMAN	uc003fhw.2	100
sp|A6NMN3|F170B_HUMAN	uc001jhj.3	100
sp|A6NMS3|OR5K4_HUMAN	uc011bgv.2	100
sp|A6NMS7|L37A1_HUMAN	uc010wwv.1	100
sp|A6NMT0|DBX1_HUMAN	uc021qey.1	100
sp|A6NMV5|PRA23_HUMAN	uc001aus.1	99
sp|A6NMX2|I4E1B_HUMAN	uc010jkf.1	100
sp|A6NMY6|AXA2L_HUMAN	uc010mjx.3	100
sp|A6NMZ2|SNTAN_HUMAN	uc003dlr.3	100
sp|A6NMZ7|CO6A6_HUMAN	uc010htl.3	100
sp|A6NN06|U633A_HUMAN	uc010mmq.2	100
sp|A6NN14|ZN729_HUMAN	uc021urs.1	100
sp|A6NNA5|DRGX_HUMAN	uc021pqd.2	100
sp|A6NNB3|IFM5_HUMAN	uc001low.2	100
sp|A6NND4|O2AT4_HUMAN	uc010rro.2	100
sp|A6NNE9|MARHB_HUMAN	uc003jfo.2	100
sp|A6NNE9-2|MARHB_HUMAN	uc010itw.1	100
sp|A6NNF4-3|ZN726_HUMAN	uc021urw.1	100
sp|A6NNH0|GATL1_HUMAN	uc003ubo.2	100
sp|A6NNL0|NTM2B_HUMAN	uc001kek.3	98
sp|A6NNL5|CO061_HUMAN	uc002aqs.3	100
sp|A6NNM3|RIM3B_HUMAN	uc002zuq.4	100
sp|A6NNM8-2|TTL13_HUMAN	uc002bpd.1	100
sp|A6NNN8|S38A8_HUMAN	uc002fhg.1	100
sp|A6NNP5|CC169_HUMAN	uc010abm.3	100
sp|A6NNP5-3|CC169_HUMAN	uc010tej.2	100
sp|A6NNP5-4|CC169_HUMAN	uc010tem.2	100
sp|A6NNP5-5|CC169_HUMAN	uc010abn.3	100
sp|A6NNP5-6|CC169_HUMAN	uc010tel.2	100
sp|A6NNS2|DRS7C_HUMAN	uc010vvb.2	100
sp|A6NNS2-2|DRS7C_HUMAN	uc010cof.3	100
sp|A6NNT2|CP096_HUMAN	uc010uxn.2	100
sp|A6NNW6|ENO4_HUMAN	uc021pzj.1	99
sp|A6NNW6-2|ENO4_HUMAN	uc001lcw.3	100
sp|A6NNX1|RIAD1_HUMAN	uc010pdj.1	100
sp|A6NNY8|UBP27_HUMAN	uc004dop.3	100
sp|A6NP11|ZN716_HUMAN	uc011kdi.1	100
sp|A6NP61|ZAR1L_HUMAN	uc010abc.1	100
sp|A6PVL3-2|KNCN_HUMAN	uc009vyh.1	100
sp|A6PVS8|LRIQ3_HUMAN	uc001dfy.4	100
sp|A6PVY3|F177B_HUMAN	uc001hnt.3	100
sp|A6PW82|CX030_HUMAN	uc011mkc.3	100
sp|A6QL63|BTBDB_HUMAN	uc001tmk.1	100
sp|A6QL63-3|BTBDB_HUMAN	uc001tmj.3	100
sp|A6QL63-4|BTBDB_HUMAN	uc001tmm.1	100
sp|A6QL63-5|BTBDB_HUMAN	uc001tml.1	100
sp|A6QL64|AN36A_HUMAN	uc010yva.2	100
sp|A6QL64-3|AN36A_HUMAN	uc002sxr.1	99
sp|A6QL64-4|AN36A_HUMAN	uc002sxn.2	100
sp|A6XGL0|YJEN3_HUMAN	uc002nmt.2	100
sp|A6XGL0-2|YJEN3_HUMAN	uc010ecf.2	100
sp|A6ZKI3|F127A_HUMAN	uc004eyd.3	100
sp|A7E2F4-3|GOG8A_HUMAN	uc001zii.3	100
sp|A7E2U8|CD047_HUMAN	uc003ixt.2	100
sp|A7E2V4|ZSWM8_HUMAN	uc009xrl.3	100
sp|A7E2V4-2|ZSWM8_HUMAN	uc001jvj.3	100
sp|A7E2V4-3|ZSWM8_HUMAN	uc001jve.3	99
sp|A7E2V4-4|ZSWM8_HUMAN	uc001jve.3	100
sp|A7E2V4-5|ZSWM8_HUMAN	uc009xrl.3	99
sp|A7E2Y1-2|MYH7B_HUMAN	uc010gfa.1	100
sp|A7KAX9|RHG32_HUMAN	uc009zcp.3	100
sp|A7MBM2|DISP2_HUMAN	uc001zlk.1	100
sp|A7MCY6|TBKB1_HUMAN	uc002ilu.3	100
sp|A7MD48|SRRM4_HUMAN	uc001txa.2	100
sp|A7XYQ1|SOBP_HUMAN	uc003prx.3	100
sp|A8CG34-2|P121C_HUMAN	uc003udk.4	100
sp|A8K010|CF176_HUMAN	uc003quq.5	100
sp|A8K0R7|ZN839_HUMAN	uc031qqo.1	100
sp|A8K0R7-2|ZN839_HUMAN	uc031qqo.1	99
sp|A8K0R7-5|ZN839_HUMAN	uc010awk.2	100
sp|A8K0Z3|WASH1_HUMAN	uc010mgm.1	100
sp|A8K2U0|A2ML1_HUMAN	uc001quz.5	99
sp|A8K5M9|CO062_HUMAN	uc010bby.3	100
sp|A8K7I4|CLCA1_HUMAN	uc001dlt.3	99
sp|A8K830-5|COLC2_HUMAN	uc031qea.1	100
sp|A8K855|EFCB7_HUMAN	uc001dbf.3	100
sp|A8K8P3|SFI1_HUMAN	uc003ale.4	100
sp|A8K8P3-10|SFI1_HUMAN	uc011alp.3	100
sp|A8K8P3-2|SFI1_HUMAN	uc003alf.4	100
sp|A8K8P3-3|SFI1_HUMAN	uc003alg.4	100
sp|A8K8P3-9|SFI1_HUMAN	uc011alq.3	100
sp|A8K8V0|ZN785_HUMAN	uc002dyw.2	100
sp|A8K8V0-2|ZN785_HUMAN	uc002dyv.2	100
sp|A8K979|ERI2_HUMAN	uc010vbb.1	100
sp|A8K979-3|ERI2_HUMAN	uc002dhu.1	100
sp|A8K979-4|ERI2_HUMAN	uc002dhs.3	100
sp|A8MPP1|D11L8_HUMAN	uc001rjr.1	98
sp|A8MPS7|YDJC_HUMAN	uc002zvb.2	100
sp|A8MPS7-2|YDJC_HUMAN	uc002zvd.2	100
sp|A8MPX8|PP2D1_HUMAN	uc021wtw.1	100
sp|A8MPX8-2|PP2D1_HUMAN	uc003cbp.3	100
sp|A8MQ03|CRTP1_HUMAN	uc022bqd.1	100
sp|A8MQ14|ZN850_HUMAN	uc010efc.3	100
sp|A8MQ27|NEU1B_HUMAN	uc003mbt.3	100
sp|A8MQ27-2|NEU1B_HUMAN	uc021yhs.1	100
sp|A8MQ27-3|NEU1B_HUMAN	uc021yht.1	100
sp|A8MQB3|CQ051_HUMAN	uc002gyw.4	100
sp|A8MQT2|GOG8B_HUMAN	uc001ziq.3	100
sp|A8MRT5|NPIB5_HUMAN	uc021tew.1	100
sp|A8MSI8|LYRM9_HUMAN	uc002gzx.3	100
sp|A8MT33|SYC1L_HUMAN	uc010vnh.1	100
sp|A8MT65|ZN891_HUMAN	uc031qkn.1	100
sp|A8MT69|CENPX_HUMAN	uc031rey.1	100
sp|A8MT69-2|CENPX_HUMAN	uc002kdc.4	100
sp|A8MT69-3|CENPX_HUMAN	uc002kdd.4	100
sp|A8MT70|ZBBX_HUMAN	uc003fep.3	100
sp|A8MT70-2|ZBBX_HUMAN	uc011bpc.2	100
sp|A8MTA8|F166B_HUMAN	uc010mkr.3	100
sp|A8MTA8-2|F166B_HUMAN	uc003zwy.3	100
sp|A8MTJ3|GNAT3_HUMAN	uc011kgu.2	100
sp|A8MTJ6|FOXI3_HUMAN	uc010ytq.1	100
sp|A8MTL0|IQCF5_HUMAN	uc011bdx.2	100
sp|A8MTL9|HMSD_HUMAN	uc010dqj.3	100
sp|A8MTQ0|NOTO_HUMAN	uc010yrd.2	100
sp|A8MTW9|YB043_HUMAN	uc010yzp.2	100
sp|A8MTY7|KRA97_HUMAN	uc031rah.1	100
sp|A8MTZ0|BBIP1_HUMAN	uc001kzj.3	100
sp|A8MTZ0-3|BBIP1_HUMAN	uc001kzk.3	100
sp|A8MTZ0-4|BBIP1_HUMAN	uc001kzi.3	100
sp|A8MTZ7|CL071_HUMAN	uc001rhq.3	100
sp|A8MUK1|U17L5_HUMAN	uc031sdr.1	99
sp|A8MUL3|ADAS1_HUMAN	uc001ign.3	100
sp|A8MUM7|LEG16_HUMAN	uc021uun.1	100
sp|A8MUP2|MET12_HUMAN	uc001nug.1	100
sp|A8MUV8|ZN727_HUMAN	uc011kdm.2	100
sp|A8MUX0|KR161_HUMAN	uc021txi.1	100
sp|A8MUZ8|Z705G_HUMAN	uc022are.1	100
sp|A8MV23|SERP3_HUMAN	uc001vfh.2	100
sp|A8MV23-2|SERP3_HUMAN	uc010tgp.2	100
sp|A8MV24|CQ098_HUMAN	uc002hqv.2	100
sp|A8MV65|VGLL3_HUMAN	uc003dqn.3	100
sp|A8MV81|HIG1C_HUMAN	uc010smw.2	100
sp|A8MVA2|KRA96_HUMAN	uc031rag.1	100
sp|A8MVS1|Z705F_HUMAN	uc003wva.3	98
sp|A8MVS5|HIDE1_HUMAN	uc010dxm.1	100
sp|A8MVU1|NCF1C_HUMAN	uc003ubv.3	100
sp|A8MVW0|F1712_HUMAN	uc002igs.2	100
sp|A8MVW5|HECA2_HUMAN	uc003umm.3	100
sp|A8MVW5-2|HECA2_HUMAN	uc003uml.3	100
sp|A8MVW5-3|HECA2_HUMAN	uc011khy.2	100
sp|A8MVX0-2|ARG33_HUMAN	uc021vgd.1	100
sp|A8MW92|P20L1_HUMAN	uc003ytt.3	100
sp|A8MWL7|TM14D_HUMAN	uc003mzk.4	96
sp|A8MWV9|YU007_HUMAN	uc002yty.3	100
sp|A8MWY0|K132L_HUMAN	uc011kha.2	100
sp|A8MWY0-3|K132L_HUMAN	uc003uie.3	100
sp|A8MX34|KR291_HUMAN	uc031rai.1	100
sp|A8MX76|CAN14_HUMAN	uc010yms.2	100
sp|A8MX76-2|CAN14_HUMAN	uc002rnt.2	100
sp|A8MXD5|GRCR1_HUMAN	uc003gwt.3	100
sp|A8MXK1|VSTM5_HUMAN	uc010ruc.1	100
sp|A8MXT2|MAGBH_HUMAN	uc031tgu.1	100
sp|A8MXV4|NUD19_HUMAN	uc010edf.3	100
sp|A8MXV6|CD15L_HUMAN	uc021tsn.1	100
sp|A8MXY4|ZNF99_HUMAN	uc021urt.1	100
sp|A8MXZ3|KRA91_HUMAN	uc021txf.1	100
sp|A8MYA2|CX049_HUMAN	uc011mpz.2	100
sp|A8MYJ7|TTC34_HUMAN	uc021oey.1	100
sp|A8MYP8|ODF3B_HUMAN	uc003bmh.2	100
sp|A8MYU2|KCNU1_HUMAN	uc010lvw.3	100
sp|A8MYZ5|IQCF6_HUMAN	uc011bdv.2	100
sp|A8MZ26|EFCB9_HUMAN	uc021yhr.1	100
sp|A8MZ36|EVPLL_HUMAN	uc002gte.3	100
sp|A8MZ59|LEUTX_HUMAN	uc010xvg.2	100
sp|A8MZ97|CB074_HUMAN	uc010ypm.1	100
sp|A8MZA4|GG6L6_HUMAN	uc001ytk.2	100
sp|A8MZG2-2|CP090_HUMAN	uc002cvi.3	100
sp|A9QM74|IMA8_HUMAN	uc010lft.2	100
sp|A9UHW6|MI4GD_HUMAN	uc002jnr.3	100
sp|A9UHW6-2|MI4GD_HUMAN	uc002jnp.3	100
sp|A9UHW6-3|MI4GD_HUMAN	uc002jnq.3	100
sp|A9YTQ3|AHRR_HUMAN	uc003jaw.3	100
sp|A9YTQ3-2|AHRR_HUMAN	uc003jav.3	100
sp|A9Z1Z3-2|FR1L4_HUMAN	uc002xcx.3	100
sp|B0FP48|UPK3L_HUMAN	uc010lij.2	100
sp|B0I1T2|MYO1G_HUMAN	uc003tmh.2	100
sp|B0YJ81|HACD1_HUMAN	uc001ipg.3	100
sp|B0YJ81-2|HACD1_HUMAN	uc001iph.1	100
sp|B1AH88|TSPOB_HUMAN	uc003bdo.4	100
sp|B1AJZ9|FHAD1_HUMAN	uc001awb.2	100
sp|B1AJZ9-4|FHAD1_HUMAN	uc001awb.2	97
sp|B1AK53|ESPN_HUMAN	uc001amy.3	100
sp|B1AK53-2|ESPN_HUMAN	uc001amz.3	100
sp|B1AKI9|ISM1_HUMAN	uc010gce.1	100
sp|B1AL46|NTM2E_HUMAN	uc001kek.3	98
sp|B1AL88|F155A_HUMAN	uc001vql.3	100
sp|B1ANS9|WDR64_HUMAN	uc001hzg.2	100
sp|B1APH4-2|ZN487_HUMAN	uc010qfb.1	100
sp|B1ATL7|PRR32_HUMAN	uc010nra.3	100
sp|B2CW77|KILIN_HUMAN	uc009xti.3	100
sp|B2RC85|R10B2_HUMAN	uc010ktk.1	100
sp|B2RD01|CENP1_HUMAN	uc002fpr.3	100
sp|B2RN74|O11HC_HUMAN	uc010tkp.2	100
sp|B2RNN3|C1T9B_HUMAN	uc010tcx.2	100
sp|B2RNN3-2|C1T9B_HUMAN	uc001uoz.1	98
sp|B2RTY4|MYO9A_HUMAN	uc002atl.5	100
sp|B2RTY4-2|MYO9A_HUMAN	uc002atl.5	99
sp|B2RU33|POTEC_HUMAN	uc010dln.3	100
sp|B2RUY7|VWC2L_HUMAN	uc002vet.2	100
sp|B2RUZ4|SMIM1_HUMAN	uc001akw.4	100
sp|B2RV13|CQ105_HUMAN	uc002ieg.3	100
sp|B2RXF0|T229A_HUMAN	uc011kob.2	100
sp|B2RXF5|ZBT42_HUMAN	uc021sem.1	100
sp|B2RXH2|KDM4E_HUMAN	uc010ruf.1	100
sp|B2RXH4|BTBDI_HUMAN	uc010rjy.2	100
sp|B2RXH8|HNRC2_HUMAN	uc010obg.2	99
sp|B3EWG3|FM25A_HUMAN	uc010qmo.2	100
sp|B3EWG4|FM25B_HUMAN	uc010qmo.2	100
sp|B3EWG5|FM25C_HUMAN	uc010qmo.2	100
sp|B3EWG6|FM25G_HUMAN	uc010qmo.2	100
sp|B3GLJ2|PATE3_HUMAN	uc009zbs.3	100
sp|B3SHH9|TM114_HUMAN	uc010uyd.2	100
sp|B4DH59|NBPFP_HUMAN	uc021owa.1	98
sp|B4DJY2|TM233_HUMAN	uc010szd.1	100
sp|B4DS77|SHSA9_HUMAN	uc010uyy.2	100
sp|B4DS77-3|SHSA9_HUMAN	uc002dcd.2	100
sp|B4DU55|ZN879_HUMAN	uc003mjt.4	100
sp|B4DX44|ZN736_HUMAN	uc011kdo.2	100
sp|B4DXR9|ZN732_HUMAN	uc021xka.1	100
sp|B4DYI2|S31C2_HUMAN	uc011lti.2	100
sp|B4E2M5|ANR66_HUMAN	uc011dwf.2	100
sp|B5MCN3|S14L6_HUMAN	uc021wnu.1	100
sp|B5ME19|EIFCL_HUMAN	uc010byj.3	100
sp|B6A8C7|TARM1_HUMAN	uc010yei.1	100
sp|B6SEH8|ERVV1_HUMAN	uc002qap.3	100
sp|B6SEH9|ERVV2_HUMAN	uc031rmt.1	100
sp|B7U540|KCJ18_HUMAN	uc021tss.1	98
sp|B7Z1M9|C2D4D_HUMAN	uc021oyv.1	100
sp|B7Z6K7|ZN814_HUMAN	uc002qqo.2	100
sp|B7ZAP0|RBG10_HUMAN	uc010pmv.2	100
sp|B7ZAQ6|GPHRA_HUMAN	uc001epv.4	100
sp|B7ZAQ6-3|GPHRA_HUMAN	uc010ozv.2	100
sp|B7ZBB8|PP13G_HUMAN	uc011dia.1	100
sp|B7ZW38|HNRC3_HUMAN	uc009vno.2	100
sp|B9A064|IGLL5_HUMAN	uc011aiw.2	100
sp|B9EJG8|T150C_HUMAN	uc003hmy.1	100
sp|B9ZVM9|TCP2L_HUMAN	uc010kkp.3	100
sp|C4AMC7|WASH3_HUMAN	uc010mgm.1	98
sp|C9J069|CI172_HUMAN	uc011meh.2	100
sp|C9J1S8|T49D1_HUMAN	uc009yvv.3	100
sp|C9J202|AG1L2_HUMAN	uc011bld.2	100
sp|C9J302|CD051_HUMAN	uc003ikk.3	100
sp|C9J3I9|CE058_HUMAN	uc010jjn.3	100
sp|C9J3V5|TEX22_HUMAN	uc001yqw.3	100
sp|C9J442|CV046_HUMAN	uc003bax.1	100
sp|C9J6K1|CS081_HUMAN	uc021uyf.1	100
sp|C9J798|RAS4B_HUMAN	uc003uzt.2	100
sp|C9JBD0|KRBX1_HUMAN	uc003cmm.4	100
sp|C9JC47|F157A_HUMAN	uc011bup.1	100
sp|C9JCN9|HSBPL_HUMAN	uc002lno.4	100
sp|C9JDP6|CLD25_HUMAN	uc009yyw.1	100
sp|C9JDV5|CL097_HUMAN	uc001rgf.3	100
sp|C9JE40|PATL2_HUMAN	uc010uej.2	100
sp|C9JFL3|PHGR1_HUMAN	uc021sjg.1	100
sp|C9JG80|NPIB4_HUMAN	uc021tei.1	99
sp|C9JH25|PRRT4_HUMAN	uc022aky.1	100
sp|C9JH25-2|PRRT4_HUMAN	uc022akx.1	100
sp|C9JI98|TM238_HUMAN	uc002qku.3	100
sp|C9JJ37|BTBDJ_HUMAN	uc010ole.1	100
sp|C9JJH3|U17LA_HUMAN	uc031sdg.1	100
sp|C9JL84|HHLA1_HUMAN	uc011liy.1	100
sp|C9JL84-2|HHLA1_HUMAN	uc003yth.2	100
sp|C9JLJ4|U17LD_HUMAN	uc031sdj.1	100
sp|C9JLR9|CK095_HUMAN	uc010rmv.2	100
sp|C9JLW8|F195B_HUMAN	uc010wuz.1	100
sp|C9JN71|ZN878_HUMAN	uc021upl.1	100
sp|C9JPN9|UL17C_HUMAN	uc031sdo.1	99
sp|C9JQI7|TM232_HUMAN	uc011cvh.2	100
sp|C9JR72|KBTBD_HUMAN	uc010uis.2	100
sp|C9JRZ8|AK1BF_HUMAN	uc011kpr.2	100
sp|C9JTQ0|ANR63_HUMAN	uc021sjf.1	100
sp|C9JUS6|ADM5_HUMAN	uc002pph.2	100
sp|C9JVI0|U17LB_HUMAN	uc011bwp.2	99
sp|C9JVW0|INAM1_HUMAN	uc002pgi.3	100
sp|C9JXX5|CK094_HUMAN	uc001nbs.4	100
sp|D3DTV9|PRAC2_HUMAN	uc002inz.2	100
sp|D3W0D1|KLRF2_HUMAN	uc021quy.1	100
sp|D6R901|U17LL_HUMAN	uc031sdo.1	100
sp|D6R9N7|U17LI_HUMAN	uc011bwp.2	100
sp|D6RA61|U17LM_HUMAN	uc031sdp.1	100
sp|D6RBQ6|U17LH_HUMAN	uc031sdl.1	100
sp|D6RCP7|U17LJ_HUMAN	uc031sdm.1	100
sp|D6RGH6|MCIN_HUMAN	uc021xyp.1	100
sp|D6RJB6|U17LK_HUMAN	uc031sdh.1	100
sp|E0CX11|CG073_HUMAN	uc003vsy.3	100
sp|E2RYF6|MUC22_HUMAN	uc021zwa.1	100
sp|E5RG02|PRS46_HUMAN	uc021wxf.1	100
sp|E5RJ46|CH087_HUMAN	uc003yft.1	100
sp|E5RJM6|ANR65_HUMAN	uc010nyo.2	100
sp|E5RJM6-2|ANR65_HUMAN	uc001afq.3	100
sp|E5RJM6-3|ANR65_HUMAN	uc001afp.3	100
sp|E5RQL4|FONG_HUMAN	uc021vup.1	100
sp|E7ERA6|RN223_HUMAN	uc021oeo.1	100
sp|E7ETH6|Z587B_HUMAN	uc021vcp.1	100
sp|E7EW31|PROB1_HUMAN	uc011czc.1	100
sp|E9PAV3-2|NACAM_HUMAN	uc001sma.2	100
sp|E9PB15|PTG3L_HUMAN	uc010whh.2	100
sp|E9PGG2|ANHX_HUMAN	uc010tci.2	100
sp|E9PJ23|NPIB6_HUMAN	uc010vcr.2	100
sp|E9PJI5|NPIA7_HUMAN	uc002dfd.4	99
sp|E9PKD4|NPIA5_HUMAN	uc010uzu.3	100
sp|E9PKD4-2|NPIA5_HUMAN	uc002dfc.4	100
sp|E9PQ53|NDUCR_HUMAN	uc021qns.1	100
sp|E9PQR5|NPIB8_HUMAN	uc010byk.3	99
sp|F2Z333|CA233_HUMAN	uc021oes.1	100
sp|F2Z398|LMO7D_HUMAN	uc001vjy.2	100
sp|F2Z3M2|CQ112_HUMAN	uc021uaf.1	100
sp|F5GYI3|UBA1L_HUMAN	uc002aok.3	100
sp|F5H284|PAL4D_HUMAN	uc010pbb.2	100
sp|F5H4A9|CC080_HUMAN	uc021xgp.1	100
sp|F5H4B4|F227A_HUMAN	uc011anw.1	100
sp|F7VJQ1|APRIO_HUMAN	uc002wkw.4	100
sp|F8VTS6|RFAL1_HUMAN	uc031rnc.1	100
sp|F8W1W9|NPIB9_HUMAN	uc010vcz.2	100
sp|F8WBI6|GOG8N_HUMAN	uc031qrg.1	99
sp|F8WCM5|INSR2_HUMAN	uc001lvm.3	100
sp|F8WFD2|NPIA3_HUMAN	uc002dct.4	100
sp|G3V0H7|SO1B7_HUMAN	uc010sin.2	100
sp|G3V211|CL079_HUMAN	uc009zss.2	100
sp|G3V211-2|CL079_HUMAN	uc001tbx.2	100
sp|G3V211-3|CL079_HUMAN	uc001tbw.2	100
sp|H0UI37|TSTD3_HUMAN	uc021zde.1	100
sp|H0Y354|FA72C_HUMAN	uc002qvn.1	99
sp|H0YL09|U2Q2L_HUMAN	uc021stj.1	100
sp|H0YL14|CI069_HUMAN	uc031tft.1	100
sp|H3BMG3|SMKR1_HUMAN	uc003voy.3	100
sp|H3BN30|CP097_HUMAN	uc021tih.1	100
sp|H3BNL1|CC084_HUMAN	uc021wxt.1	100
sp|H3BPM6|MKROS_HUMAN	uc021wtc.1	100
sp|H3BQB6|STMD1_HUMAN	uc021ymc.1	100
sp|H3BQW9|F229A_HUMAN	uc021oku.1	100
sp|H3BR10|SMLR1_HUMAN	uc011ebx.2	100
sp|H3BRN8|CO065_HUMAN	uc002ada.3	100
sp|H3BS89|T178B_HUMAN	uc003vwg.2	100
sp|H3BSY2-2|GOG8M_HUMAN	uc001yvh.1	98
sp|H3BTG2|CA234_HUMAN	uc001bgh.1	100
sp|H3BU77|CC179_HUMAN	uc021qfb.1	100
sp|H3BV60|TGR3L_HUMAN	uc021uoa.1	100
sp|I1YAP6|TRI77_HUMAN	uc010rtw.2	100
sp|I3L0S3|PYAS1_HUMAN	uc031qvv.1	100
sp|I3L1E1|CS084_HUMAN	uc002pwn.3	100
sp|I3L273|GFY_HUMAN	uc021uxm.1	100
sp|I3L3R5|CCER2_HUMAN	uc021uuj.1	100
sp|I6L899|GOG8R_HUMAN	uc031qrg.1	98
